id,name,company,salary_from,salary_to,currency,experience,schedule,description,key_skills,url
127230676,Frontend-разработчик,Инсейлс Рус,,,,От 1 года до 3 лет,Удаленная работа,"<p><strong>inSales</strong> – это многоканальная платформа управления онлайн-торговлей в цифровых направлениях:<br />Свой интернет-магазин, Маркетплейсы, Соц.сети и мессенджеры.<br />В 2021 году мы присоединились к эко-системе Сбера, поэтому мы в процессе очень динамичного роста показателей и направлений в продукте. Штат компании в данный момент более 170 человек.</p> <p><em>Сейчас мы находимся в поисках вовлеченного frontend-разработчика, который станет неотъемлемой частью нашей команды :)</em></p> <p><strong>Задачи:</strong></p> <ul> <li>Разработка новых и переработка старых интерфейсов платформы на Vue JS;</li> <li>Разработка бэкэнда для получения необходимой информации на фронте;</li> <li>Работа над улучшением нашего внутреннего UI-кита.</li> </ul> <p><strong>Наш стек технологий:</strong></p> <ul> <li>Vue JS;</li> <li>Ruby &amp; Rails;</li> <li>PostgreSQL;</li> <li>Elasticsearch;</li> <li>Redis;</li> <li>CI/CD.</li> </ul> <p><strong>Требования</strong>:</p> <ul> <li>Знание Vue JS;</li> <li>Понимание UI/UX;</li> <li>Отличные знания верстки;</li> <li>Опыт бэкенд-разработки на алгоритмических языках (PHP/Python);</li> <li>Знание SQL и теории реляционных баз данных;</li> <li>Знание RoR будет большим плюсом;</li> <li>Знание Unix.</li> </ul> <p><strong>Мы ценим разработчиков, которые:</strong></p> <ul> <li>Умеют находить простые решения сложных проблем;</li> <li>Любят делать продукт для пользователя, а не просто писать красивый код;</li> <li>Доводят дело до конца;</li> <li>Постоянно изучают что-то новое и делятся этим с коллегами.</li> </ul> <p><strong>Плюсы работать у нас:</strong></p> <ul> <li>Безопасная рабочая среда: мы равняемся на европейские гуманистические ценности и выстраиваем современную корпоративную культуру по «бирюзовому» принципу;</li> <li>Оформление в соответствии с ТК РФ, «белая» зарплата;</li> <li>ДМС после 3 месяцев испытательного срока;</li> <li>Ипотека на льготных условиях от Сбера;</li> <li>Подписка СберПрайм;</li> <li>График работы: 5/2, с 10.00 -19.00;</li> <li>Формат работы: удаленный;</li> <li>Обучение, посещение профессиональных выставок, форумов за счет Компании.</li> </ul>","['Vue JS', 'HTML']",https://hh.ru/vacancy/127230676
127587022,Auto QA Engineer (Газета.Ru),Rambler&Co,,,,От 1 года до 3 лет,Удаленная работа,"<p>Rambler&amp;Co занимает первое место среди медиахолдингов России по размеру ежемесячной аудитории — свыше 47,7 млн человек (по данным Mediascope, Cross Web, март 2022). В него входит «Лента.ру», «Газета.Ru», портал «Рамблер», «Чемпионат», «Секрет фирмы», WMJ.ru, Motor.ru, LiveJournal и ряд других медиаактивов. Благодаря различной тематической принадлежности площадок холдинг покрывает почти весь спектр интересов и потребностей различных аудиторий.</p> <p>Мы ищем специалиста по тестированию на проект Газета.Ru. Работа предстоит над медиа-решением на базе ИИ, которое помогает редакторам в повседневной работе.<br />Готовы рассмотреть full-stack специалиста с опытом автоматизации на Python и желанием дальше развиваться в этой области.</p> <p><strong>Чем предстоит заниматься?</strong></p> <ul> <li>Тестировать веб-интерфейс (админку) и работу клиентского API;</li> <li>Составлять и поддерживать чек-листы, простые тест-кейсы;</li> <li>Проверять исправления и участвовать в регрессионном тестировании;</li> <li>Заводить найденные ошибки в JIRA и отслеживать их исправление;</li> <li>Работать с разработчиками и DevOps для воспроизведения и анализа проблем;</li> <li>Постепенно осваивать автоматизацию тестирования и участвовать в развитии QA-процессов на Python.</li> </ul> <p> </p> <p><strong>Что мы ценим и ищем:</strong></p> <ul> <li>Опыт тестирования веб-приложений или API;</li> <li>Базовые знания теории тестирования: типы тестирования, жизненный цикл багов, принципы работы QA;</li> <li>Понимание, как устроено клиент–серверное взаимодействие;</li> <li>Умение работать с REST API (например, через Postman или Swagger);</li> <li>Навыки работы с тестовой документацией (чек-листы, тест-кейсы, баг-репорты);</li> <li>Желание развиваться в направлении QA (в том числе автоматизации).</li> </ul> <p><br />Плюсом будет:</p> <ul> <li>Опыт автоматизации тестирования на Python;</li> <li>Знание основ SQL (простые запросы для проверки данных);</li> <li>Знакомство с системами логирования (Graylog, Kibana, Grafana);</li> <li>Знания Python или другого языка программирования.</li> </ul> <p><strong>Что тебя ждет?</strong></p> <ul> <li>Официальное трудоустройство;</li> <li>Удалённый формат работы;</li> <li>ДМС со стоматологией, офисный врач, доплата больничного листа, корпоративные скидки;</li> <li>Бесплатная подписка на сервисы партнеров в рамках зарплатного проекта;</li> <li>Насыщенная корпоративная жизнь.</li> </ul>",[],https://hh.ru/vacancy/127587022
126665362,Python-разработчик,Акцент,250000.0,,RUR,От 1 года до 3 лет,Удаленная работа,"<div><strong>О проекте: </strong></div> <p>Мы Разрабатываем современную микросервисную платформу на Python с event-driven архитектурой для централизованного управления и мониторинга в режиме реального времени инженерными системами и процессами эксплуатации крупных объектов. Работаем без легаси, с упором на чистый код и прозрачную архитектуру.</p> <p><strong>Требования: </strong></p> <ul> <li>Опыт коммерческой разработки на Python от 2–3 лет, с акцентом на backendразработку.</li> <li>Глубокие знания асинхронного программирования (asyncio, aiohttp) и фреймворков вроде FastAPI.</li> <li>Опыт работы с реляционными базами данных (PostgreSQL), включая схемы, индексацию, миграции (SQLAlchemy) и оптимизацию запросов.</li> <li>Знание message brokers, таких как Kafka (aiokafka), для реализации event-driven архитектуры.</li> <li>Опыт проектирования и поддержки API (gRPC, REST).</li> <li>Навыки контейнеризации (Docker) и управления зависимостями (Poetry, Makefile).</li> <li>Опыт тестирования кода (pytest, pytest-asyncio, unit- и integration-тесты).</li> <li>Умение работать в команде, с фокусом на чистый код и архитектурные решения.</li> </ul> <p><strong>С чем предстоит работать: </strong></p> <ul> <li>Python 3.11+, FastAPI, asyncio, aiohttp</li> <li>PostgreSQL + SQLAlchemy — схемы, индексы, миграции, оптимизация запросов</li> <li>Kafka (aiokafka) — асинхронные продюсеры и консьюмеры, event-driven логика gRPC + REST API — проектирование и поддержка</li> <li>Docker, Poetry, Makefile — контейнеризация и автоматизация</li> <li>Тестирование — pytest, pytest-asyncio, unit/integration</li> </ul> <p><strong>Будет плюсом: </strong></p> <ul> <li>Node.js + GraphQL (Apollo) — понимание схем, resolvers, интеграция с Pythonсервисами</li> <li>CI/CD — GitLab Pipelines</li> <li>Observability — Prometheus/Grafana, OpenTelemetry/Jaeger, ELK</li> <li>Redis — кеши, rate-limiting, аналитика Мы предлагаем</li> <li>Kubernetes + Helm — деплой и масштабирование</li> <li>Keycloak, Casbin — RBAC/ABAC, OAuth2</li> <li>Linux / Bash — скрипты и автоматизация</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Современный технологический стек</li> <li>Проект с настроенной инфраструктурой и best practices</li> <li>Возможность влиять на архитектурные решения</li> <li>Удаленный формат работы</li> </ul>",[],https://hh.ru/vacancy/126665362
127606660,Backend-разработчик,NFCKEY,40000.0,50000.0,RUR,От 1 года до 3 лет,Удаленная работа,"<p><strong>О компании</strong></p> <p>NFCKEY — IT-стартап из топ-100 перспективных компаний России и топ-3 «Инноваций года» по версии GSEA 2025. Мы создаём умные замки, которые открываются с помощью смартфона через технологию NFC, и запускаем новый PropTech-проект, в который нужен новый человек.</p> <p><strong>Ожидания от кандидата</strong></p> <p>Мы ищем Backend-разработчика (Junior–Middle), который поможет построить интерфейс продукта с нуля и будет развиваться вместе с командой.</p> <p><strong>Ключевые задачи:</strong><br />— Разработка и сопровождение API (CRUD-интерфейсы, конечные точки);<br />— Имплементация бизнес-логики: валидация, разграничение прав доступа, автоматизация внутренних процессов;<br />— Интеграция с внешними сервисами и API: интернет-эквайринг, каналы уведомлений, S3;<br />— Проектирование и оптимизация архитектуры базы данных;<br />— Участие в командной разработке: работа с Git, код-ревью, посещение встреч.</p> <p><strong>Требования к кандидату:</strong><br />— Уверенное владение Python и FastAPI для backend-разработки;<br />— Понимание принципов HTTP и клиент-серверного взаимодействия, опыт проектирования и разработки RESTful API;<br />— Опыт работы с реляционными базами данных и SQLAlchemy ORM, валидации данных через Pydantic;<br />— Практический опыт разработки проектов (коммерческие, дипломные, pet-проекты, фриланс, open-source и т.п.);<br />— Готовность быстро обучаться и самостоятельно решать задачи различной сложности.</p> <p><strong>Будет плюсом:</strong><br />— Знание основных паттернов проектирования и принципов асинхронного программирования;<br />— Понимание и умение применять принципы ООП, SOLID, KISS, DRY;<br />— Умение писать unit-тесты и интеграционные тесты;<br />— Опыт участия в командной разработке с использованием Git, Code Review и CI-инструментов.</p> <p><strong>Условия:</strong></p> <p>— Полностью удалённый формат без фиксированного графика по времени работы;</p> <p>— Оформление на пол-ставки (20 часов в неделю);<br />— Решение реальных бизнес-задач и влияние на финальный продукт;<br />— Быстрый профессиональный рост в среде мотивированных специалистов и предпринимателей;<br />— Дополнительные выплаты в виде процента от прибыли при выполнении внутренних KPI и соблюдении регламентов компании.</p> <p><strong>Как проходит отбор</strong><br />Мы ценим время кандидатов: всего одно собеседование с ключевыми членами команды, без длинных этапов и громоздких тестовых заданий.</p>","['FastAPI', 'PostgreSQL', 'SQLAlchemy', 'Redis', 'RabbitMQ', 'Celery', 'Docker']",https://hh.ru/vacancy/127606660
127414319,Младший тестировщик AQA (Python),Торговый Дом Максима,60000.0,,RUR,Нет опыта,Удаленная работа,"<ul> <li> <p><strong>Мы создаём прогрессивное веб-приложение (PWA) — современный продукт, который сочетает удобство сайта и функциональность мобильного приложения.</strong></p> <p><strong>Сейчас мы ищем Junior AQA Python разработчика в помощь старшему специалисту, который готов учиться и расти внутри компании</strong></p> </li> </ul> <p> </p> <ul> <li> <p><strong>Чем предстоит заниматься:</strong></p> </li> <li> <p>Написание автотестов на Python (PyTest или аналогичные фреймворки)</p> </li> <li> <p>Поддержка и развитие тестовой инфраструктуры</p> </li> <li> <p>Тестирование REST API и веб-интерфейсов</p> </li> <li> <p>Разработка и поддержка тест-кейсов, отчётов о тестировании</p> </li> <li> <p><strong>Что мы ждём от тебя:</strong></p> </li> <li> <p>Базовые навыки Python</p> </li> <li> <p>Понимание основ тестирования ПО</p> </li> <li> <p>Знание структуры и работы REST API</p> </li> <li> <p>Умение пользоваться Git</p> </li> <li> <p>Внимательность к деталям, логическое мышление и желание расти</p> </li> <li> <p><strong>Что мы предлагаем:</strong></p> </li> <li> <p>Удалённый формат работы, гибкий график</p> </li> <li> <p>Зарплата 60 000 на время испытательного срока (3 месяца), после пересмотр</p> </li> <li> <p>Участие в реальных проектах, где код действительно используется;</p> </li> <li> <p>Возможность расти как разработчик и брать больше ответственности;</p> </li> <li> <p>Поддержку коллег и регулярную обратную связь;</p> </li> <li> <p>Пересмотр условий по результатам performance review.</p> </li> <li> <p><strong>Ждем ваших откликов !</strong></p> </li> </ul>","['Python', 'REST API', 'Git', 'Тестирование ПО']",https://hh.ru/vacancy/127414319
126967394,Python-разработчик,Offer Now,,600000.0,RUR,Более 6 лет,Полный день,"<p><strong>Задачи:</strong></p> <ul> <li>Разработка и оптимизация Python-приложений для систем данных;</li> <li>Создание архитектурных решений для масштабируемого ПО;</li> <li>Анализ производительности, рефакторинг и улучшение кода;</li> <li>Взаимодействие с техническими и бизнес-командами.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>6+ лет разработки и опыта с Linux;</li> <li>Опыт проектирования архитектуры и работы с SQL/NoSQL;</li> <li>Опыт с хранилищами данных и вычислительными системами.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Гибридный формат работы;</li> <li>Официальное оформление по ТК РФ с первого рабочего дня;</li> <li>Оплата обучения, транспорта, питания.</li> </ul>",[],https://hh.ru/vacancy/126967394
127411338,QA инженер,Московский метрополитен,,,,От 1 года до 3 лет,Полный день,"<strong>Обязанности:</strong> <ul> <li> <p>Тестирование новых и существующих функций веб-приложений вручную;</p> </li> <li> <p>Анализ требований к продукту, выявление несоответствий;</p> </li> <li> <p>Оформление баг-репортов в системе трекинга;</p> </li> <li> <p>Составление и актуализирование тестовой документации (чек-листы, тест-кейсы);</p> </li> <li> <p>Взаимодействие с аналитиками, разработчиками и дизайнерами для уточнения деталей;</p> </li> <li> <p>Желание развиваться в автотестировании.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li><strong>Законченное высшее образование;</strong></li> <li>Релевантный опыт работы от 2-х лет;</li> <li>Знание методик тестирования;</li> <li>Понимание техник тест-дизайна и опыт их применения на практике;</li> <li>Понимание работы клиент-серверных приложений;</li> <li>Опыт написания тест-кейсов и тест-листов в системе управления тестами;</li> <li>Опыт функционального тестирования и тестирования API;</li> <li>Умение работать с Postman;</li> <li>Навык чётко и понятно формулировать проблемы;</li> <li>Базовые знания SQL;</li> <li>Знание DevTools;</li> <li>Знание Python на базовом уровне.</li> </ul> <strong>Условия:</strong> <ul> <li>Мы, действительно, <strong>Инновационные </strong>и делаем крутые полезные продукты для города.</li> <li><strong>Наша команда</strong> — это лучшие эксперты, талантливые, креативные, яркие личности и просто хорошие люди. Да, все такое пишут, банально, но это факт. По отзывам наших сотрудников — это одно из самых больших преимуществ нашей работы.</li> <li><strong>Развитие.</strong> Мы непрерывно учимся новому у внешних и внутренних экспертов, прокачиваемся не только в IT, а и в транспортной и городской тематике. У нас огромное количество проектов, на которых можно быстро профессионально развиваться. Опытные руководители и наставники. Возможность посещения различных курсов и тренингов от корпоративного университета Департамента транспорта.</li> <li><strong>Стабильность.</strong> Московский транспорт работает для жителей и гостей города при любых условиях. Уникальное сочетание энергии IT‑компании, стабильности и ресурсов ГОСа.</li> <li><strong>График:</strong> 5/2 (1 день из офиса).</li> <li><strong>Локация:</strong> офис в центре Москвы, м. Белорусская.</li> <li>Отпуск 42 дня, бесплатный проезд в метро, корпоративные скидки от компаний — партнеров и т. д.</li> <li><strong>Заработная плата</strong> обсуждается индивидуально, в зависимости от опыта кандидата.</li> </ul>",[],https://hh.ru/vacancy/127411338
127009263,Middle Backend Разработчик (Python),Inline Telecom Solutions,220000.0,250000.0,RUR,От 1 года до 3 лет,Полный день,"<p>Inline Telecom Solutions – специализированный системный интегратор решений для телекоммуникационных компаний. Мы делаем комплексные ИТ проекты под ключ для российских операторов связи и корпоративных заказчиков. Являемся экспертами в области построения сетевой инфраструктуры, информационной безопасности, систем хранения и обработки данных, разработки программного обеспечения. Среди наших постоянных клиентов Ростелеком, МТС, ВымпелКом, Мегафон, Теле2, Сбербанк и многие другие.</p> <p>Объявляем конкурс на позицию «Middle Backend Разработчик».</p> <p><strong>Задачи:</strong></p> <p>Развитие и поддержка одного из основных решений компании, портала - аналога сервиса DownDetector. Сервис позволяет фиксировать и отображать проблемы с популярными интернет-сервисами и провайдера, визуализировать Интернет-маршруты, и отображать аналитику из смежных систем заказчиков.</p> <p>Расширение функциональности, интеграция с корпоративными сетевыми сервисами, автоматизация тестов доступности Интернет-сервисов, развитие решения в соответствии с роадмапом.</p> <strong>Требования:</strong> <ul> <li>​​​​​​​​​​​​​​Опыт коммерческой разработки на Python от 3 лет;</li> <li>Опыт проектирования, разработки и внедрения серверных приложений;</li> <li>Работы с микросервисной архитектурой и монолитом;</li> <li>Составления сложных запросов к СУБД;</li> <li>Понимание устройства основных сетевых протоколов (OSI);</li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li>Работы с CI/CD</li> <li>Опыт работы с ОС семейства Linux и сборки проектов в Docker</li> </ul> <strong>Условия:</strong>​​​​​​​ <ul> <li>Заработанная плата от 220 000 net fix (в зависимости от уровня квалификации)</li> <li>Возможен гибкий график работы (40 часов в неделю)</li> <li>Современный офис в пешей доступности от ст. метро Марьина Роща</li> <li>Отпуск 28 календарных дней + 4 оплачиваемых персональных дня</li> <li>Оформление в соответствии с ТК РФ</li> <li>100% оплачиваемый больничный</li> <li>ДМС</li> <li>Возможность профессионального роста</li> </ul>",[],https://hh.ru/vacancy/127009263
127653474,BI-разработчик,BI.ZONE,,,,От 1 года до 3 лет,Удаленная работа,"<p>BI.ZONE создает IT-продукты для обеспечения кибербезопасности: от мобильных приложений до сложных платформ, в основе которых лежат методы машинного обучения. Благодаря нашим решениям жизнь десятков миллионов людей становится лучше и безопаснее.</p> <p><em><strong>Чем предстоит заниматься:</strong></em></p> <ul> <li>Разработкой приложений BI-системы (Qlik Sense)</li> <li>Разработкой отчетов/дэшбордов</li> <li>Разработкой нестандартных элементов визуализации</li> <li>Развитием и оптимизацией существующих приложений и отчетов</li> <li>Настройкой механизмов загрузки данных в BI-систему из корпоративных систем и внешних источников</li> <li>Сбором и предварительной обработкой данных из разных источников</li> <li>Развитием аналитического ландшафта (нормализованные представления анализируемых данных)</li> <li>Документированием, описанием логики работы приложений BI-системы и настроек отчетов</li> </ul> <p><em><strong>Что для нас важно:</strong></em></p> <p> </p> <ul> <li>Техническое или экономическое образование</li> <li>Понимание принципов анализа данных, структуры данных и связи между ними</li> <li>Навыки статистического анализа информации (таблицы, диаграммы, графики, формулы, расчеты, стратификация данных)</li> <li>Опыт работы разработчиком BI от 2-х лет</li> <li>Опыт работы с BI-системой Qlik Sense</li> <li>Уверенное знание SQL</li> <li>Опыт использования реляционных и нереляционных СУБД</li> </ul> <p><em><strong>Что нам также важно, но можем рассмотреть кандидатов и без этого:</strong></em></p> <ul> <li>Опыт работы аналитиком в ИТ</li> <li>Опыт разработки на Python</li> <li>Знание основ ITIL</li> <li>Грамотное представление процесса разработки</li> <li>Опыт работы с анализом качества данных в бизнес-системах</li> <li>Опыт работы с системами бизнес-анализа (PowerBI, Qlik View, Tableau)</li> <li>Ключевые навыки</li> <li>Аналитический склад ума</li> <li>Системный подход к выполнению поставленных задач</li> <li>Умение работать в команде</li> </ul> <p><em><strong>Мы предлагаем:</strong></em></p> <p><strong>Защищенность.</strong> Все гарантии официального оформления по ТК РФ и преимущества аккредитованной IT-компании<br /><br /><strong>Сообщества.</strong> Регулярные профессиональные митапы и встречи для обмена опытом. А также сообщества по интересам: спорт, игры, книги, аниме<br /><br /><strong>Гибкий график.</strong> Никто не следит, когда сотрудник садится за компьютер, сколько часов проводит в офисе, как часто работает удаленно<br /><br /><strong>Забота о здоровье.</strong> ДМС со стоматологией c первого месяца работы в компании<br /><br /><strong>Обучение.</strong> Сертификация, профильные курсы, конференции, митапы, хакатоны, CTF-ы<br /><br /><strong>Свободная атмосфера.</strong> У нас на «ты», никакого дресс-кода и лишней бюрократии<br /><br /><strong>Самореализация.</strong> Поддержка креатива и воплощение идей. Можно профессионально расти и развивать личный бренд<br /><br /><strong>Скидки на фитнес,</strong> покупки и многое другое<br /><br /><strong>Скидки от BestBenefits, «Фитмост», «СберПрайм+»</strong>и других компаний-партнеров для всех сотрудников<br /><br /><strong>Корпоративная жизнь.</strong> Крутые внутренние мероприятия и участие в спортивных стартах, а еще мерч и подарки</p>","['SQL', 'PostgreSQL']",https://hh.ru/vacancy/127653474
127547656,Middle Backend разработчик (Python),Tevian (ООО Технологии видеоанализа),230000.0,345000.0,RUR,От 3 до 6 лет,Удаленная работа,"<p><strong>Tevian </strong> – российский разработчик систем компьютерного зрения и видеоаналитики. Мы занимаемся разработкой систем распознавания лиц, машин, номерных знаков и документов, видеоаналитики для ритейла с использованием самых современных технологий. Наши решения основаны на искусственном интеллекте и нейронных сетях, а алгоритмы распознавания лиц входят в число лучших в мире. Многие известные компании, работающие в области видеонаблюдения, систем контроля доступа и робототехники лицензируют наши разработки, применяя их для анализа видео с сотен тысяч камер.</p> <p>Мы расширяемся и сейчас ищем коллегу - <strong> Backend разработчика </strong> для развития продуктов и решения интересных задач в области Computer Vision.</p> <p><strong>Круг задач: </strong></p> <ul> <li>разработка новых сервисов компьютерного зрения с применением нейронных сетей;</li> <li>интеграция продуктов компании с системами партнеров;</li> <li>поддержка и развитие существующих web-систем и сервисов.</li> </ul> <p><strong>Наши ожидания: </strong></p> <ul> <li>уверенное знание Python 3.8+ (middle);</li> <li>понимание конкурентного и/или параллельного кода (asyncio, multiprocessing, multithreading);</li> <li>опыт проектирования REST API;</li> <li>знание одного из фреймворков: FastAPI, Flask, Django, AIOHTTP, Sanic;</li> <li>уверенная работа с PostgreSQL;</li> <li>разработка и деплой с использованием Docker;</li> <li>работа в среде Linux;</li> <li>уверенное знание Git;</li> <li>владение английским языком — понимание технической документации;</li> <li>высшее техническое образование.</li> </ul> <p><strong>Будут плюсом: </strong></p> <ul> <li>опыт работы с изображениями (Pillow, OpenCV, Numpy);</li> <li>опыт запуска нейронных сетей (ONNX Runtime, TensorRT, MXNet, PyTorch);</li> <li>опыт работы с GitLab, написание базовых GitLab CI скриптов;</li> <li>опыт работы с RabbitMQ, Redis, etcd, S3;</li> <li>опыт работы с NoSQL базами (Cassandra, Scylla);</li> <li>навык работы с OpenAPI/Swagger.</li> </ul> <p><strong>Мы предлагаем: </strong></p> <ul> <li>комфортное рабочее место в офисе в ЖК «Садовые кварталы», в пешей доступности от м. Фрунзенская и м. Спортивная;</li> <li>оформление по ТК РФ (“белая” заработная плата);</li> <li>работу в аккредитованной IT компании;</li> <li>гибкий график 5/2, плавающее начало дня, удалёнка, гибрид или офис - на выбор;</li> <li>оплачиваемые обеды (Яндекс.Еда);</li> <li>ДМС со стоматологией с начала работы в компании;</li> <li> <p>чай, кофе, печенье и прочие вкусности на кухне;</p> </li> <li>гибкость, отсутствие бюрократии.</li> </ul>","['Python', 'PostgreSQL', 'Docker', 'Git', 'Gitlab', 'FastAPI', 'Flask']",https://hh.ru/vacancy/127547656
127385295,"Middle Backend‑разработчик (Python, FastAPI) в AI‑стартап",NanoHire,,,,От 3 до 6 лет,Удаленная работа,"<p>Ищем разработчика, которому важно влиять на продукт, видеть результат и работать с сильной, живой командой.</p> <p><strong>NanoHire</strong> - AI-платформа для автоматизации найма. Нас уже используют Совкомбанк, ЦУМ и другие. Мы быстро растём, не боимся экспериментировать и выкатываем фичи каждую неделю.</p> <p><strong>Задачи:</strong><br />• Разработка и развитие сервисов NanoHire<br />• Интеграции с внешними API (HH, Avito, Telegram, WABA и др.)<br />• Настройка взаимодействия сервисов и очередей<br />• Участие в архитектуре, code review, принятии технических решений</p> <p><strong>Требования:</strong><br />• Python от 3 лет, продакшн‑опыт с FastAPI, nginx<br />• Уверенный async/await (aiohttp, aioredis, т.п.)<br />• Микросервисы: изоляция, взаимодействие, масштабирование<br />• PostgreSQL/MySQL, ORM (SQLAlchemy, SQLModel)<br />• RabbitMQ (желательно aio‑стек, напр. aio‑pika), Redis (кэш/брокер)<br />• Git, CI/CD, Docker; понимание DevOps‑процессов<br />• Умение читать чужой код и разбираться в незнакомом сервисе</p> <p><strong>Будет плюсом</strong><br />• Kubernetes, observability (Prometheus, Grafana, Sentry)<br />• Интеграции с job‑сайтами и мессенджерами<br />• Тесты (pytest), типизация (pydantic, mypy)</p> <p><strong>Условия</strong><br />• Команду без бюрократии и токсичности - у нас принято помогать и радоваться успеху друг друга<br />• Рост и влияние - ты будешь принимать решения, а не просто «делать таски»<br />• Удалёнка, гибкий график, без контроля ради контроля<br />• Прозрачное оформление - самозанятый / ИП / договор. Поможем и подскажем<br />• Сильная команда - обсуждаем код, а не процессы</p>","['Python', 'PostgreSQL', 'FastAPI', 'Redis', 'RabbitMQ', 'CI/CD', 'MySQL', 'Nginx', 'Docker', 'ORM']",https://hh.ru/vacancy/127385295
127709688,Senior Python-разработчик,СалютДевайсы,,,,Более 6 лет,Полный день,"<p><em>SberDevices — российская IT-компания, которая объединяет сильнейших инженеров, разработчиков, менеджеров и выпускников топовых вузов. Вместе они создают программные решения и цифровые устройства для жизни и бизнеса. От речевых технологий до видеоконференцсвязи, от Smart TV до оснащения умного дома.</em></p> <p><em>В компании ориентируются на лучшие мировые практики и внедряют последние разработки в области искусственного интеллекта и машинного обучения. Внедряют в свои продукты технологии обработки естественного языка, синтеза и анализа речи, компьютерного зрения, биометрии и нейросетевые модели. Программные и продуктовые решения от SberDevices отвечают высоким требованиям корпоративного и потребительского секторов.</em></p> <p><em>Мы — команда эксплуатации SberDevices. Создаем отказоустойчивую инфраструктуру для умных устройств и высоконагруженных систем.</em></p> <p><strong>Чем мы занимаемся:</strong></p> <ul> <li>Строим инфраструктуру в 2-х облаках (SDN, VM, LB, CDN, IaaS/PaaS/SaaS).</li> <li>Пишем Ansible роли, модули Terraform.</li> <li>Используем подход IaC. Весь код храним в GitLab.</li> <li>Пишем GitLab pipelines/микросервисы для внутренних нужд на Python/Bash.</li> </ul> <p><strong>Чем предстоит заниматься?</strong></p> <ul> <li>Разработкой, поддержкой и рефакторингом существующего кода API сервисов (FastAPI).</li> <li>Проектированием архитектуры новых сервисов.</li> <li>Разработкой инструментов автоматизации для работы с облачной инфраструктурой.</li> <li>Участвовать в процессах CI/CD и релизах сервисов в продакшн.</li> </ul> <p><strong>Мы ожидаем, что вы:</strong></p> <ul> <li>Разрабатываете на Python от 5 лет.</li> <li>Понимаете принципы работы асинхронности и многопоточности в Python.</li> <li>Понимаете принципы DevOps.</li> <li>Обладаете навыками troubleshooting и debugging, опытом code review.</li> </ul> <p>Технические навыки: Python 3.8+, FastAPI, asyncio, aiohttp, multithreading/multiprocessing, REST API, OpenAPI/Swagger, базы данных (PostgreSQL/Redis), ORM (SQLAlchemy, Alembic).</p> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с Django.</li> <li>Понимание принципов работы AI-агентов.</li> </ul> <p><strong>Почему вам понравится работать у нас?</strong></p> <ul> <li>Сильная команда, амбициозные задачи и продукты, которыми пользуются миллионы.</li> <li>Офис СберСити с бесплатным спортзалом, парковкой и медицинским кабинетом.</li> <li>Удобный формат работы с возможностью гибкого начала рабочего дня.</li> <li>Надёжная программа ДМС и НС с первого месяца работы.</li> <li>Обучение и развитие: курсы и тренинги от корпоративного университета, внешнее обучение за счёт компании и участие в конференциях.</li> <li>Льготная ипотека и корпоративная пенсионная программа.</li> <li>СберКлуб: cкидки от партнёров, повышенные бонусы, акции экосистемы, подписка СберПрайм+.</li> </ul>",[],https://hh.ru/vacancy/127709688
